timestamp,station_id,latitude,longitude,wind_direction,wind_speed,relative_humidity,precipitation,air_temperature
2024-04-22 18:33:00,S117,1.256,103.679,93,1.5,83.2,0,29.2
2024-04-22 18:33:00,S43,1.3399,103.8878,355,2.1,80.9,0,29.2
2024-04-22 18:33:00,S104,1.44387,103.78538,14,2.4,98.3,0,27.9
2024-04-22 18:35:00,S117,1.256,103.679,93,1.5,83.2,0,29.2
2024-04-22 18:35:00,S43,1.3399,103.8878,355,2.1,80.9,0,29.2
2024-04-22 18:35:00,S104,1.44387,103.78538,14,2.4,98.3,0,27.9
2024-04-22 18:35:00,S117,1.256,103.679,93,1.5,83.2,0,29.2
2024-04-22 18:35:00,S43,1.3399,103.8878,355,2.1,80.9,0,29.2
2024-04-22 18:35:00,S104,1.44387,103.78538,14,2.4,98.3,0,27.9
2024-04-22 18:38:00,S117,1.256,103.679,89,1.0,83.0,0,29.2
2024-04-22 18:38:00,S43,1.3399,103.8878,10,2.5,80.8,0,29.2
2024-04-22 18:38:00,S104,1.44387,103.78538,3,2.6,98.1,0,27.9
2024-04-22 18:43:00,S43,1.3399,103.8878,25,4.1,80.1,0,29.3
2024-04-22 18:43:00,S104,1.44387,103.78538,354,2.8,98.0,0,27.9
2024-04-22 18:45:00,S43,1.3399,103.8878,25,4.1,80.1,0,29.3
2024-04-22 18:45:00,S104,1.44387,103.78538,354,2.8,98.0,0,27.9
2024-04-22 18:45:00,S43,1.3399,103.8878,25,4.1,80.1,0,29.3
2024-04-22 18:45:00,S104,1.44387,103.78538,354,2.8,98.0,0,27.9
2024-04-22 18:49:00,S117,1.256,103.679,121,0.5,82.9,0,29.1
2024-04-22 18:49:00,S43,1.3399,103.8878,34,5.0,80.1,0,29.4
2024-04-22 18:49:00,S104,1.44387,103.78538,352,2.7,98.2,0,27.8
2024-04-22 18:53:00,S117,1.256,103.679,182,0.5,83.4,0,29.0
2024-04-22 18:53:00,S43,1.3399,103.8878,35,5.0,80.1,0,29.4
2024-04-22 18:53:00,S104,1.44387,103.78538,355,2.6,98.2,0,27.8
2024-04-22 18:55:00,S117,1.256,103.679,182,0.5,83.4,0,29.0
2024-04-22 18:55:00,S43,1.3399,103.8878,35,5.0,80.1,0,29.4
2024-04-22 18:55:00,S104,1.44387,103.78538,355,2.6,98.2,0,27.8
2024-04-22 18:55:00,S117,1.256,103.679,182,0.5,83.4,0,29.0
2024-04-22 18:55:00,S43,1.3399,103.8878,35,5.0,80.1,0,29.4
2024-04-22 18:55:00,S104,1.44387,103.78538,355,2.6,98.2,0,27.8
2024-04-22 18:59:00,S117,1.256,103.679,160,0.5,83.4,0,29.0
2024-04-22 18:59:00,S43,1.3399,103.8878,37,5.1,80.6,0,29.3
2024-04-22 18:59:00,S104,1.44387,103.78538,5,2.8,98.4,0,27.8
2024-04-22 19:04:00,S117,1.256,103.679,40,0.7,82.7,0,29.1
2024-04-22 19:04:00,S43,1.3399,103.8878,40,5.1,80.6,0,29.3
2024-04-22 19:04:00,S104,1.44387,103.78538,5,3.1,98.3,0,27.8
2024-04-22 19:05:00,S117,1.256,103.679,40,0.7,82.7,0,29.1
2024-04-22 19:05:00,S43,1.3399,103.8878,40,5.1,80.6,0,29.3
2024-04-22 19:05:00,S104,1.44387,103.78538,5,3.1,98.3,0,27.8
2024-04-22 19:05:00,S117,1.256,103.679,40,0.7,82.7,0,29.1
2024-04-22 19:05:00,S43,1.3399,103.8878,40,5.1,80.6,0,29.3
2024-04-22 19:05:00,S104,1.44387,103.78538,5,3.1,98.3,0,27.8
2024-04-22 19:09:00,S117,1.256,103.679,50,1.2,83.9,0,28.9
2024-04-22 19:09:00,S43,1.3399,103.8878,40,5.2,80.5,0,29.2
2024-04-22 19:09:00,S104,1.44387,103.78538,4,3.0,98.3,0,27.8
2024-04-22 19:14:00,S117,1.256,103.679,67,1.8,84.8,0,28.8
2024-04-22 19:14:00,S43,1.3399,103.8878,39,5.3,80.7,0,29.2
2024-04-22 19:14:00,S104,1.44387,103.78538,7,2.9,98.5,0,27.8
2024-04-22 19:15:00,S117,1.256,103.679,67,1.8,84.8,0,28.8
2024-04-22 19:15:00,S43,1.3399,103.8878,39,5.3,80.7,0,29.2
2024-04-22 19:15:00,S104,1.44387,103.78538,7,2.9,98.5,0,27.8
